maker_model,body_type,type,seat,door,mileage,non_smoker_vehicle,power,gearbox,engine_size,fuel_type,emission_classe,colour,upholstery_colour,upholstery,price (€),car_age,inspection_interval
589,8,5,5,4,122000,1,85,1,1197,16,5,4,5,2,11990,8,0
125,8,5,5,5,84987,1,195,0,2993,4,5,1,1,1,69770,3,0
420,18,5,5,5,38500,0,100,1,2143,4,5,2,1,3,17950,8,0
419,9,5,5,5,19200,1,100,0,1332,20,8,7,1,2,30990,4,0
256,18,5,7,6,64900,1,231,0,5300,11,4,12,0,1,45900,10,0
760,12,2,5,4,3491,1,107,0,1968,16,5,7,4,0,35890,1,-2
33,8,5,5,4,100000,1,135,1,1968,4,5,2,1,3,18480,7,0
637,18,2,5,5,25,1,96,0,1200,21,8,10,1,0,32750,1,0
608,13,5,5,4,56655,0,125,1,1956,3,5,12,1,0,17199,4,-1
816,8,5,7,5,89987,1,173,0,1969,4,5,2,1,1,48480,5,0
314,2,4,5,5,15,1,62,1,1197,25,7,7,1,0,17490,0,-1
698,13,5,5,5,97600,1,110,0,1968,3,5,7,1,0,18450,5,0
124,8,5,5,5,69000,1,195,0,2993,4,5,12,3,1,74820,3,0
430,13,5,5,4,63521,1,170,0,2143,10,5,7,1,1,31630,5,0
95,13,5,5,4,47421,1,185,0,1998,11,6,10,1,1,36999,4,0
553,9,5,3,4,37050,1,120,1,2143,3,5,10,1,0,39853,4,0
426,13,5,5,4,135570,1,125,0,2143,3,5,7,4,3,20800,6,0
401,9,5,3,5,168209,0,105,1,2143,4,5,12,1,0,30821,5,0
340,8,5,5,4,69900,1,114,0,2494,10,5,1,1,1,31780,5,0
116,4,1,4,2,24950,1,390,0,4395,21,7,8,1,1,88889,2,-1
72,4,5,4,2,72000,0,140,1,1995,3,5,12,4,3,21500,7,-2
741,2,5,5,4,100,1,92,0,1490,16,5,1,1,2,20580,1,0
174,18,5,2,4,214000,1,120,1,1997,3,4,7,1,0,9990,10,0
83,12,5,5,4,18415,1,185,0,1998,25,5,12,1,1,37900,5,0
794,8,5,5,5,15580,1,70,1,999,20,7,10,1,0,20774,1,-2
629,8,5,5,4,23516,1,96,0,1199,18,8,1,1,0,24970,4,-1
419,18,5,5,5,65000,1,90,0,1595,11,5,2,0,0,15490,10,0
310,8,5,5,5,58109,1,104,0,1580,10,5,2,4,3,21900,4,-1
79,13,5,5,4,112350,1,110,1,1995,3,5,1,1,0,17950,5,0
496,8,5,5,4,34121,1,155,0,1991,17,8,1,1,3,36670,5,0
154,12,5,5,5,160000,1,89,1,2148,3,2,10,1,3,1890,20,0
24,13,5,5,5,76690,1,110,0,1968,4,8,1,1,0,24980,4,-1
794,8,3,5,5,10,1,110,0,1498,20,7,10,1,0,31390,1,0
794,8,5,5,5,11100,1,70,1,999,20,7,2,1,0,20774,1,0
598,12,5,5,5,11912,1,90,1,1496,4,7,1,1,1,23690,3,0
651,8,5,5,4,99670,1,193,0,2967,3,5,1,0,3,54790,6,0
113,12,5,5,4,183000,0,373,0,4999,11,3,10,1,1,29999,17,0
312,2,5,4,4,85000,0,48,1,1086,11,3,2,1,0,1950,19,0
598,13,5,5,5,55600,1,90,1,1496,4,7,2,1,2,15980,3,0
773,18,5,7,4,180000,1,130,0,1968,3,4,1,1,3,16999,10,-2
804,12,5,5,4,190000,0,84,1,1560,3,4,1,1,3,8999,11,0
37,8,5,5,5,50,1,210,0,2967,4,5,1,1,1,99900,0,0
485,8,5,5,4,98680,1,100,0,2143,3,5,1,1,3,23086,4,0
607,8,5,5,5,26931,1,96,0,1499,4,7,2,1,1,27980,2,-1
798,12,5,5,4,239508,0,77,1,1197,16,4,10,1,0,6490,11,0
495,8,5,5,5,35449,1,125,0,2143,4,5,1,1,1,36950,5,0
444,3,5,4,2,145412,1,135,0,1796,16,3,1,1,1,15890,15,0
390,2,5,5,5,158000,0,77,1,1598,20,5,1,1,2,2000,15,0
392,12,5,5,4,40000,1,135,1,2191,3,8,12,1,1,23880,5,0
745,13,5,5,5,9600,0,235,0,1984,11,7,1,1,1,56960,2,-1
688,12,5,5,4,18307,1,77,1,1197,16,4,1,4,0,13790,9,0
802,12,5,4,3,43300,1,66,1,999,20,5,2,1,0,11490,7,-1
333,8,1,5,4,3010,1,184,0,1997,16,7,1,1,1,69999,0,0
805,12,5,5,5,65000,1,140,0,1969,3,8,7,1,1,30990,4,0
752,12,5,5,4,63750,0,180,0,1984,20,8,12,1,0,25888,3,0
532,12,5,4,4,6000,1,320,0,2999,11,7,1,1,1,157990,1,0
64,12,5,5,5,84663,0,103,1,1499,16,5,1,5,0,17980,3,0
80,13,5,5,4,43488,1,140,0,1995,3,6,1,1,3,33499,3,0
795,8,5,5,5,69978,1,110,1,1968,4,5,1,1,1,18680,8,0
684,8,1,5,5,29958,1,81,1,999,21,5,12,1,0,24990,1,0
456,4,5,4,2,95792,1,135,0,1991,20,5,12,1,1,37580,6,0
676,2,1,5,5,19500,1,68,0,0,10,5,7,1,0,20997,4,0
702,13,5,5,5,77000,0,140,0,1968,4,8,1,1,5,28960,4,-1
314,2,3,5,5,20,1,62,1,1197,25,7,12,1,0,16490,1,0
236,13,5,5,5,97600,1,74,1,999,11,8,9,1,2,12380,5,0
422,12,5,5,5,3215,1,118,0,1332,10,7,12,1,2,33835,1,0
230,8,5,5,5,4500,1,92,1,998,16,8,7,1,0,20707,2,0
780,18,5,9,4,308478,1,96,0,2459,3,1,2,1,0,9499,16,-1
59,4,5,4,3,5084,1,235,0,1984,16,5,2,1,5,55870,1,0
258,8,5,8,4,167900,1,261,0,5328,11,5,1,1,1,41900,8,-1
413,12,5,5,4,39259,1,118,0,1332,10,7,1,1,2,36835,3,0
117,8,5,5,5,113344,1,103,1,1499,20,5,8,1,0,17980,5,0
775,8,5,5,5,18273,1,110,0,1500,21,7,1,1,0,27890,2,-1
683,18,5,5,4,160000,1,110,0,1984,16,3,10,1,0,4850,18,0
768,13,5,5,5,84950,0,110,0,1968,4,5,7,1,0,17945,7,0
649,3,5,4,2,86900,1,283,0,3800,16,4,1,1,1,82890,14,0
95,13,5,5,5,29900,0,210,0,2993,4,5,1,1,1,50980,2,-1
726,8,2,5,5,5655,1,378,0,1968,10,5,6,1,1,55990,1,-2
125,8,5,5,5,64308,1,230,0,2993,4,5,12,1,1,41860,8,0
412,12,5,5,5,10378,1,140,0,1950,4,7,1,1,3,33990,2,-1
95,13,5,5,4,165869,1,195,0,2993,3,5,12,3,1,31999,6,-1
315,8,5,5,5,141602,1,145,0,2199,4,4,9,1,1,16490,11,-1
324,4,5,2,2,7650,1,552,0,6498,20,4,1,1,5,460000,8,0
560,18,5,3,2,50000,1,140,0,1950,4,8,12,1,2,32880,2,0
688,13,5,5,4,53950,1,85,1,999,16,8,9,1,0,15700,3,0
188,2,3,5,4,0,0,74,1,999,13,7,9,1,0,18990,1,0
407,12,5,5,4,33847,1,70,0,1498,16,5,10,1,3,8490,18,0
500,4,5,5,4,17740,1,270,0,2996,16,8,1,1,1,54880,5,0
727,2,5,4,2,33194,1,50,1,998,11,3,10,1,0,4444,18,-1
611,8,3,5,4,500,0,96,1,1199,18,7,12,4,5,28260,1,0
419,12,5,5,4,70000,1,100,1,1332,16,5,1,1,3,23999,4,0
47,4,5,5,2,27000,1,228,0,1984,16,5,7,1,3,35990,5,0
770,2,5,5,2,39500,1,51,1,1198,18,4,12,1,1,29922,13,0
83,12,5,5,4,81500,1,190,0,2993,3,5,7,1,3,31950,4,0
682,18,5,7,5,106768,1,110,1,1968,4,5,10,1,1,27448,4,0
124,8,1,5,5,5450,1,250,0,2993,4,7,7,5,1,94889,0,-3
695,8,1,5,5,1500,1,110,0,1498,20,5,1,1,0,25980,0,-3
797,8,5,5,4,249050,1,250,0,4134,3,4,4,0,1,17990,10,-1
674,18,5,3,2,21440,0,88,1,1996,3,8,12,1,0,24990,2,-1
770,12,3,5,5,9,0,70,1,999,20,7,12,1,0,24440,1,0
117,8,5,5,5,91500,1,110,0,1995,4,5,1,4,0,23890,6,0
589,8,4,5,5,15,1,140,0,1497,10,5,7,1,0,38990,0,-3
80,12,5,5,4,73000,1,140,0,1995,3,8,12,1,1,35497,4,-2
242,13,5,5,5,54987,1,121,0,1498,20,5,7,1,1,24660,4,0
774,8,5,5,4,42000,1,70,1,999,11,7,2,1,0,17290,4,0
329,8,3,5,4,44225,1,227,0,1498,10,8,7,1,1,64999,1,0
795,8,5,5,5,40890,0,110,0,1968,4,7,12,1,0,35888,2,-1
300,8,4,5,5,15,1,177,0,1332,20,7,1,1,1,39990,1,-2
117,8,5,5,5,96000,1,140,0,1995,3,8,2,1,1,29500,4,0
120,8,5,5,4,88500,1,265,0,2998,16,5,1,1,1,38880,5,0
401,0,5,5,5,83163,0,120,1,2143,4,5,10,1,0,29155,6,-1
80,12,5,5,4,77500,1,135,0,1998,20,5,1,1,0,24945,5,0
401,10,5,3,4,24800,0,84,1,1598,3,5,12,1,0,24480,5,0
752,12,5,5,5,38093,1,110,1,1498,20,7,7,1,0,23421,2,0
91,12,5,5,5,24282,1,140,0,1995,4,8,1,3,1,47990,2,-1
749,18,5,8,5,28460,1,130,0,1968,4,6,6,1,0,62450,2,0
623,2,5,4,5,79997,0,50,1,998,20,4,2,1,0,8440,11,0
353,8,1,5,5,15,1,212,0,1,10,5,2,1,3,43990,0,-3
698,13,5,5,5,180000,0,103,1,1395,11,4,1,1,0,9990,8,-1
460,12,5,5,4,34300,1,155,0,1991,16,5,10,1,3,34780,6,0
26,4,5,4,2,95000,1,130,1,1968,3,4,12,1,1,17999,11,-1
646,3,2,4,2,39041,1,331,0,2981,16,5,1,1,1,171900,1,0
424,3,5,4,2,56900,1,115,0,1595,20,8,12,1,1,35899,4,0
788,18,3,4,4,1,1,110,0,1968,4,8,12,1,0,67007,1,0
64,12,1,5,5,0,0,110,1,1995,4,7,12,4,0,34500,0,0
553,18,5,3,4,500000,0,120,1,2143,4,5,7,1,0,18890,7,0
766,13,5,5,5,197866,0,103,0,1968,4,5,7,0,5,8950,12,-1
117,8,5,5,5,5693,1,162,0,1499,28,7,2,1,1,42990,2,-1
57,4,5,2,2,51415,1,132,0,1798,16,5,1,1,1,30770,5,0
86,12,5,5,4,110150,1,110,0,1995,3,8,1,1,0,24950,4,-1
426,13,5,5,4,90794,1,143,0,1950,3,8,1,1,3,28690,4,-1
598,12,5,5,4,76100,0,110,0,1399,16,5,1,1,0,14490,5,0
760,12,5,4,4,24155,0,150,0,1968,10,7,12,4,0,37866,3,0
819,4,5,2,3,47017,1,52,0,999,16,6,1,1,0,14385,4,0
321,8,4,5,5,1500,0,118,0,1482,20,5,12,1,2,32490,0,0
794,8,5,5,5,15840,1,70,1,999,20,7,6,1,0,20774,1,0
236,12,5,5,5,30000,1,134,1,1496,21,8,12,1,0,20985,4,0
117,8,5,5,4,25920,1,141,0,1998,11,6,2,1,3,34999,4,0
125,8,5,5,4,62646,1,294,0,2993,3,6,7,3,1,77500,4,-1
401,4,0,5,2,199977,1,80,1,2277,20,5,12,1,0,9990,45,0
440,4,5,5,4,24640,1,140,0,1950,3,7,1,1,5,42950,2,0
781,18,5,6,2,126000,0,128,0,2461,3,5,1,0,3,31999,14,-1
276,8,5,5,4,74000,1,97,1,1591,13,5,1,1,0,19700,5,0
745,13,5,5,5,11380,0,235,0,1984,20,7,12,1,1,63890,2,0
498,8,5,5,4,47200,1,190,0,2987,4,5,1,1,1,45820,4,0
438,4,5,5,4,13995,1,90,0,1595,16,5,7,1,1,31880,5,0
611,8,3,5,4,10,1,81,1,1498,3,8,1,1,0,28750,1,0
655,12,1,5,4,18500,1,440,0,1968,10,5,7,1,1,166900,1,0
795,8,5,5,5,46790,1,140,0,1968,4,5,12,1,0,39350,3,0
795,8,5,5,5,21400,0,176,0,1968,4,5,7,1,5,35770,3,0
432,4,5,4,2,54070,1,245,0,2996,21,8,9,1,1,43950,4,0
731,8,5,5,5,25,1,72,0,1800,10,7,10,1,0,26890,1,-2
125,8,5,5,4,69040,1,294,0,2993,3,6,7,1,1,80500,3,0
32,8,5,5,5,43097,1,110,0,1968,4,5,1,1,0,29830,3,0
291,8,5,5,5,35015,1,184,0,1997,20,5,7,0,1,37950,5,-1
433,3,5,4,2,129876,1,331,0,2996,18,5,2,1,1,48000,4,-2
773,18,5,7,5,97900,1,147,0,1984,20,4,10,1,1,24780,8,0
24,13,5,5,4,80000,1,140,0,1984,11,5,1,1,1,23990,5,0
548,3,5,2,2,120230,1,145,0,2295,16,3,10,5,1,9490,21,0
495,8,5,5,5,121973,1,125,0,2143,4,5,12,1,0,29700,7,0
602,12,5,5,5,13558,1,74,1,1199,29,7,10,1,0,20988,2,-1
364,3,5,2,2,73140,1,135,1,1598,25,4,12,1,3,14990,11,0
611,8,5,5,5,53000,1,96,1,1199,12,7,7,1,2,19860,1,0
328,8,5,5,4,100000,1,188,0,2993,3,5,1,1,0,34999,7,1
487,8,5,5,5,42547,1,155,1,1991,17,8,7,4,1,25885,4,0
637,18,2,7,5,25,1,96,0,1200,21,8,1,1,0,33750,1,0
754,12,5,5,5,7000,0,221,0,1984,20,7,9,1,5,48700,1,-2
770,12,5,5,4,76000,1,70,1,999,16,8,10,1,0,15999,3,0
775,3,5,4,2,10,1,110,0,1498,20,7,2,1,0,36440,0,0
758,13,5,5,5,47800,1,110,0,1968,4,8,7,1,0,25285,2,-1
748,18,1,5,5,4900,1,84,0,1498,20,7,12,1,0,41980,1,0
27,13,5,5,5,117990,1,150,0,1968,4,8,1,1,0,28950,4,0
795,8,5,5,5,40000,1,110,0,1395,25,5,1,1,4,28990,5,0
572,9,5,2,5,38400,0,74,0,1968,3,3,8,1,0,29950,14,1
457,13,5,4,5,17193,1,143,0,1950,4,5,7,1,2,43985,2,0
171,12,5,5,5,2,0,100,0,1968,10,7,12,1,1,32850,0,0
608,13,2,5,5,10,1,128,0,1995,4,7,7,1,5,47490,1,0
557,18,5,6,4,89600,1,140,0,2143,4,5,1,1,1,45780,8,0
486,8,5,5,5,64100,1,125,0,2143,3,5,1,1,3,22490,9,-2
246,8,5,5,4,1800,1,156,0,1996,3,8,9,1,3,56999,1,0
558,18,5,7,4,40000,1,174,0,1950,4,8,2,1,2,66880,2,0
685,8,5,5,5,3053,1,110,0,1500,21,7,7,4,0,28890,2,-1
118,8,5,5,5,63400,1,170,0,1995,4,7,8,1,1,32888,4,0
241,8,5,5,5,2000,1,110,1,1498,16,8,2,1,3,31907,1,0
65,12,5,4,2,150950,0,125,1,1995,11,3,1,1,3,5800,15,-1
752,12,5,5,4,209000,1,77,1,1896,3,3,1,1,5,5450,17,0
752,12,5,5,5,10131,1,110,0,1498,20,7,7,1,0,37979,1,0
27,13,5,5,5,68459,1,180,0,1984,16,8,1,1,0,31980,3,0
684,8,3,5,5,0,1,70,1,999,21,5,7,4,0,23990,1,0
569,8,5,5,5,84000,0,110,0,1998,11,5,7,1,0,18480,6,0
560,17,5,3,5,35257,0,140,0,1950,4,7,12,1,0,39865,2,0
768,13,5,5,4,154300,0,110,1,1968,4,8,2,1,0,16900,3,0
773,18,5,5,5,101000,0,110,1,1968,4,5,10,1,0,24970,5,0
118,8,2,5,4,9229,1,110,0,1995,3,7,1,5,1,34630,1,0
396,8,5,5,4,89000,1,135,0,2191,3,8,12,1,0,24499,5,0
430,13,5,5,5,48090,1,143,0,1950,10,8,7,1,1,37835,3,0
515,8,5,7,4,134000,1,190,0,2987,3,5,1,1,1,51990,6,0
292,4,4,2,3,10,0,221,0,1997,26,7,1,1,1,86603,0,-3
694,12,5,5,4,55350,0,44,1,999,20,8,12,1,2,13690,4,-1
818,12,5,4,5,13527,1,66,0,898,16,6,12,1,1,16985,5,0
95,12,5,5,4,39965,0,190,0,2993,4,5,1,3,1,26790,9,0
268,8,1,5,5,15000,0,74,1,998,26,7,12,5,0,19790,1,-2
774,8,5,5,4,20000,1,70,1,999,11,7,12,1,0,17990,3,0
608,13,5,5,4,43600,1,90,1,1496,3,7,1,1,3,20950,2,0
768,13,5,5,5,86290,0,110,0,1968,4,6,1,0,5,24480,4,-1
279,13,5,5,5,43590,1,100,0,1598,4,5,1,1,1,19999,4,0
83,12,5,5,4,31000,0,135,0,1998,10,7,2,1,1,35770,3,0
87,12,5,5,4,51895,1,140,0,1995,3,6,7,1,5,31499,5,-1
745,13,1,5,5,19500,1,147,0,1968,4,7,1,1,4,48790,1,-2
608,13,5,5,5,54400,1,103,1,1490,25,8,4,1,0,20990,3,0
745,12,5,5,5,64300,1,200,0,1984,25,8,7,1,3,31400,4,0
604,8,5,5,5,68800,1,96,1,1199,12,7,7,1,2,15970,2,0
44,4,5,4,4,95000,1,331,0,2894,11,8,1,1,1,61990,4,0
605,8,5,5,4,33283,1,96,1,1199,18,7,7,1,0,18470,3,-1
124,8,5,5,5,40643,0,290,0,2998,10,8,7,1,1,77890,3,0
91,13,5,5,4,50000,1,140,0,1995,3,6,2,1,1,31999,4,-2
72,18,3,5,5,0,0,125,0,1499,21,7,12,5,0,38990,1,0
87,3,5,4,2,59039,1,140,0,1995,4,5,7,1,1,30900,5,0
26,4,5,5,5,17251,1,140,0,1984,20,8,12,1,3,33990,4,0
743,10,1,5,5,10000,1,150,0,1968,10,7,12,1,0,75850,1,-2
35,8,2,5,5,25,1,150,0,1968,4,7,1,1,0,55490,1,-2
300,8,4,5,5,15,1,177,0,1332,20,7,10,1,3,37990,1,-2
746,12,5,4,2,108799,1,77,1,1197,16,5,10,1,0,9990,11,0
32,8,5,5,4,46000,1,110,0,1968,3,8,1,1,0,26990,3,0
250,18,3,8,5,1,1,96,0,1996,4,8,10,1,0,45707,1,0
602,12,2,5,5,1564,1,74,0,1199,20,7,10,1,0,23980,1,0
797,8,5,5,5,84000,0,210,0,2967,4,7,2,1,1,60970,3,0
123,4,5,5,5,44430,1,240,0,2993,4,8,7,5,3,54740,4,-1
27,13,5,5,5,31990,1,180,0,1984,20,8,2,3,1,43490,4,-1
758,13,5,5,5,100000,0,110,1,1968,4,7,2,1,5,20970,3,0
37,8,5,5,5,54000,0,210,0,2967,4,8,1,1,1,83960,5,0
71,18,5,5,5,74000,1,100,0,1499,20,5,1,1,0,19220,6,0
95,13,5,5,4,165000,1,195,0,2993,3,5,12,0,1,28499,6,-2
135,4,5,4,2,26145,1,275,0,1499,10,6,8,1,1,84499,5,0
321,8,1,5,5,5,0,150,0,1591,20,7,12,1,1,33990,1,0
752,12,5,5,4,30250,1,96,1,1498,16,7,10,1,0,20990,2,0
120,8,5,5,5,70210,0,140,0,1995,4,5,7,5,0,40980,3,0
629,8,5,5,5,79902,1,130,0,1997,4,7,7,4,3,25700,3,0
443,13,5,5,5,31639,1,310,0,1991,29,5,7,1,5,58770,3,0
774,8,5,5,5,12000,0,85,0,999,11,7,6,1,3,24480,3,-2
685,8,1,5,5,14980,1,110,0,1498,26,7,1,1,3,35448,1,-2
819,4,5,2,3,39999,1,66,0,898,16,6,10,1,0,14885,5,0
797,8,5,5,5,29090,1,170,0,2967,4,7,12,3,1,61480,2,0
637,18,2,7,5,25,1,96,0,1200,21,8,1,1,0,33750,1,0
298,4,5,4,3,177375,1,209,0,4196,21,3,6,0,1,12900,26,0
80,13,5,5,4,90000,1,140,0,1995,10,7,12,1,3,28997,3,0
770,2,5,5,5,45989,1,70,1,999,20,5,12,1,0,16440,2,-1
696,8,3,5,4,5,1,110,0,1498,25,7,7,1,0,35990,1,0
602,2,5,5,4,74000,1,66,1,1364,11,8,7,1,0,11150,4,0
608,13,5,5,4,44500,0,90,0,1496,3,7,1,1,3,22980,2,0
819,3,5,2,2,6421,1,60,0,1968,10,5,2,1,0,20248,2,0
379,12,5,4,3,57309,1,75,1,1499,20,8,1,1,0,14950,4,0
133,2,5,4,4,96300,1,125,0,1968,10,5,12,4,0,16990,9,0
749,9,5,3,4,98050,1,130,1,1968,3,5,12,1,0,31523,5,0
410,12,5,5,4,111467,1,85,0,1461,3,8,12,1,3,19950,5,0
608,13,5,5,4,122000,1,154,0,1956,3,5,1,5,1,21990,5,0
504,4,5,5,4,73429,1,190,0,2987,4,5,2,1,1,49880,7,0
251,18,4,3,4,5,1,96,1,1995,3,8,12,1,0,39490,1,0
783,9,4,4,4,10,1,110,0,1968,3,7,2,4,0,80730,0,0
697,8,5,5,5,97000,0,140,0,1968,4,7,1,1,5,33960,4,-1
91,13,5,5,4,178000,1,140,0,1995,3,5,2,1,1,25499,5,0
32,8,2,5,5,12591,1,110,0,1500,21,7,1,1,0,31490,1,-2
379,12,5,4,3,24600,1,75,1,1499,21,8,1,1,0,17290,3,0
611,8,3,5,4,10,1,81,1,1498,3,8,1,1,0,29300,1,0
602,12,2,5,4,9000,1,74,1,1968,16,5,9,1,0,20490,1,0
421,12,5,5,4,57000,1,130,0,2143,3,5,10,1,0,19499,8,0
795,8,5,5,5,123607,1,110,0,1968,4,8,12,1,0,24950,4,-1
589,8,2,5,5,15,1,103,1,1332,25,7,7,1,3,31950,1,-2
511,8,5,5,4,175000,1,430,0,5461,16,8,1,1,1,53999,6,0
80,12,3,5,4,0,0,135,0,1998,21,7,12,5,0,39990,1,0
25,13,5,5,5,27167,1,180,0,1984,21,8,9,0,1,34750,4,0
760,12,5,4,4,31050,0,150,0,1968,10,7,12,4,0,35999,3,0
775,3,1,4,2,4900,1,110,0,1499,20,5,2,1,0,39980,0,0
794,8,3,5,5,8,1,81,0,999,20,7,1,1,0,32190,1,0
26,3,5,4,2,84622,1,180,0,2967,3,5,12,4,1,26950,8,0
330,8,5,5,5,2980,1,258,0,2997,4,5,7,1,1,188900,1,-2
9,8,2,5,5,15,1,96,0,1469,25,7,6,1,1,40990,1,-2
608,12,5,5,5,125000,1,125,0,1956,3,5,1,1,1,21500,4,0
795,8,5,5,5,49888,1,147,0,1968,4,7,2,1,2,34400,2,0
60,8,5,5,5,13454,1,300,0,1968,10,5,9,4,1,66990,2,0
245,8,2,5,5,25,1,92,0,1000,21,7,1,1,0,25890,1,-2
177,8,5,5,5,48529,1,221,0,1984,21,8,7,1,5,31897,4,-1
158,2,5,4,4,22100,0,53,1,998,16,7,12,1,0,10990,3,0
653,8,5,5,5,53100,1,265,0,2997,16,5,12,1,5,60900,5,0
581,12,3,5,5,0,0,84,1,999,20,7,2,1,5,27490,1,0
465,12,5,5,4,47038,1,250,0,2925,4,8,2,1,3,44810,4,0
504,8,5,5,5,15403,1,143,0,1950,10,7,1,1,1,77975,2,0
496,8,5,5,5,89987,1,150,0,2143,4,5,1,1,1,35740,6,0
99,12,5,5,4,49000,1,294,0,2993,4,5,12,3,1,59820,4,0
373,12,3,4,3,0,0,135,0,0,10,5,10,1,1,38429,1,0
589,8,5,5,5,7000,1,116,0,1332,20,7,12,1,2,32590,1,0
601,18,5,5,5,895,0,96,1,1496,4,7,7,1,0,31450,1,0
814,8,5,5,4,128093,0,140,0,1969,3,8,9,3,1,29599,5,0
289,12,5,4,4,251700,1,267,0,3996,11,1,11,0,1,15980,25,-2
645,3,5,4,2,19435,1,331,0,2981,29,5,7,3,1,178970,4,-1
745,12,5,5,5,48300,1,200,0,1984,25,8,1,1,3,29700,4,0
464,12,5,5,4,83825,1,190,0,2987,4,5,1,1,3,33880,5,0
798,18,5,5,5,123993,1,125,0,1390,20,4,1,1,1,16990,10,-1
154,18,5,5,4,185600,0,104,1,1996,11,2,10,1,1,2899,22,0
743,10,5,3,5,23800,0,81,1,1968,3,5,12,5,0,31890,1,0
464,4,5,4,2,212000,0,185,0,2987,4,5,5,1,1,15480,9,0
236,13,5,5,4,100000,1,88,1,1499,3,5,12,1,0,12980,5,0
21,12,5,5,5,9990,1,70,0,999,16,5,1,1,0,23970,2,-2
23,12,5,5,4,50000,1,110,0,1498,17,5,7,1,3,24280,5,0
62,12,2,5,5,17749,0,195,0,1998,20,7,1,6,0,38490,1,0
608,13,5,5,4,104300,0,121,0,1490,18,5,7,1,0,18200,5,0
784,18,5,9,4,85050,1,75,1,1968,3,5,12,1,0,33308,5,0
758,13,3,5,5,8,0,110,0,1968,3,7,2,1,0,49290,1,0
64,12,5,5,5,8349,1,110,0,1995,4,7,1,1,3,30890,2,-1
504,8,5,5,4,123087,1,190,0,2987,4,5,1,1,1,38880,6,0
124,8,5,5,5,60975,0,210,0,2993,4,5,12,5,1,61980,3,0
653,8,5,5,5,85500,1,265,0,2997,16,5,12,1,1,55900,6,0
236,13,5,5,5,18087,1,114,1,999,20,7,2,1,2,23250,3,0
589,8,2,5,5,1020,1,103,1,1332,25,7,9,1,0,28990,0,-3
723,12,5,5,4,28730,1,225,0,1968,10,5,12,1,1,41500,1,0
598,12,5,5,5,8862,1,107,1,1199,25,7,1,1,0,21490,3,0
23,3,5,4,2,25000,1,110,1,1498,11,8,12,1,0,27490,3,0
456,13,5,5,5,21399,1,118,0,1598,4,7,12,1,1,41845,1,0
327,8,5,7,4,16850,1,177,0,1999,3,5,10,1,3,76240,3,0
242,13,5,5,5,92668,1,110,1,1997,4,5,1,1,0,16380,7,-1
261,9,5,1,5,28100,0,55,0,1968,3,4,13,1,0,42950,8,0
681,2,5,5,3,126976,1,132,0,1390,21,4,12,1,1,10990,10,-2
682,18,5,5,5,91333,1,125,0,1968,4,4,1,1,1,17990,12,0
611,8,5,5,5,10949,1,96,1,1199,16,7,1,1,0,22880,2,-1
702,13,5,5,4,261000,0,125,0,1968,3,4,1,1,0,9990,8,0
795,8,1,5,5,18000,0,110,0,1968,4,7,7,1,0,41990,1,0
730,12,5,4,5,23900,1,53,0,998,20,5,1,1,0,13990,4,-1
752,12,5,5,5,16100,0,110,0,1395,10,5,2,1,5,26770,3,0
245,8,5,5,5,36747,1,114,1,1000,26,7,1,1,1,26490,2,1
24,13,5,5,5,41879,1,140,1,1968,4,5,1,1,0,22999,6,0
770,2,5,5,5,31395,1,81,1,1200,20,5,9,5,0,14990,8,-1
207,2,4,4,3,15,1,70,0,1,10,5,7,4,0,20450,1,-2
499,8,5,5,5,14295,1,243,0,2925,4,5,1,1,2,59490,3,0
236,12,5,5,5,43136,1,74,1,998,21,8,12,1,0,15950,5,-1
311,13,5,5,5,63200,1,151,0,1999,10,8,1,1,0,29490,4,0
685,8,5,5,5,21019,1,110,0,1499,25,7,7,1,4,30950,2,-1
23,12,5,5,4,47394,0,110,1,1968,3,5,2,4,5,17490,8,0
553,17,5,3,5,203159,0,120,1,2143,4,5,12,1,0,25585,6,0
236,12,5,5,4,111000,1,92,1,998,16,4,10,1,0,12999,10,-1
497,8,5,5,5,16489,1,155,0,1991,10,7,12,1,0,44485,3,0
71,18,5,5,5,178635,1,110,1,1995,4,8,10,3,1,16950,3,0
602,2,3,5,4,5,0,55,1,1196,25,7,8,1,3,19500,1,0
27,13,5,5,4,37300,1,250,0,2995,17,8,1,1,1,46880,4,0
775,8,5,5,5,21598,1,110,0,1968,21,7,2,1,0,32379,3,0
698,13,5,5,4,117500,1,85,1,999,16,5,12,1,0,14750,4,0
95,13,5,5,5,95113,1,195,0,2993,4,5,1,1,3,32900,5,0
608,13,5,5,5,45893,1,125,1,1956,4,8,7,1,1,26888,4,0
95,13,5,5,4,103950,1,195,0,2993,3,5,12,3,1,35950,5,0
602,2,5,5,4,62000,1,66,0,1398,16,5,7,1,0,13990,6,0
608,12,5,5,5,45300,1,125,0,1956,3,8,1,5,0,19990,5,0
605,8,2,5,5,15930,0,81,1,1199,26,7,7,1,0,18490,1,0
333,8,5,5,5,38513,1,177,0,1999,4,8,1,5,4,59890,4,0
497,8,5,5,4,78232,1,180,0,1950,4,5,10,1,1,45880,4,0
496,8,5,5,5,71042,1,150,0,2143,4,6,1,1,3,37350,4,0
420,12,5,5,5,25715,1,120,0,1332,16,8,12,1,2,28785,3,0
236,13,5,5,5,41598,0,92,0,998,21,5,12,1,0,17500,3,0
